,ensemble_model,ds,fold_id,train_size,test_size,ensemble_time,dl_time,param_n_estimators,ensemble_metric_mse_train,ensemble_metric_mse_test,ensemble_metric_mae_train,ensemble_metric_mae_test,ensemble_metric_r2_train,ensemble_metric_r2_test,ensemble_metric_wape_train,ensemble_metric_wape_test,ensemble_metric_rmse_perc_train,ensemble_metric_rmse_perc_test,dl_metric_mse_train,dl_metric_mse_test,dl_metric_mae_train,dl_metric_mae_test,dl_metric_r2_train,dl_metric_r2_test,dl_metric_wape_train,dl_metric_wape_test,dl_metric_rmse_perc_train,dl_metric_rmse_perc_test,dl_ens_metric_mse_train,dl_ens_metric_mse_test,dl_ens_metric_mae_train,dl_ens_metric_mae_test,dl_ens_metric_r2_train,dl_ens_metric_r2_test,dl_ens_metric_wape_train,dl_ens_metric_wape_test,dl_ens_metric_rmse_perc_train,dl_ens_metric_rmse_perc_test
0,XGBRegressor,calhouse,0,16512,4128,0.084005,209.18524,10,0.23552001929393085,0.4305811438988498,0.33522237700439694,0.5029661971390617,0.8254672782456571,0.5991880637121323,17.889667009272987,40.823835088571855,0.22416613165526678,0.3898750157258216,0.23552001391293095,0.4306446622386296,0.3352223703252204,0.5028456351427639,0.825467282233261,0.5991289368573741,17.889666408147743,40.817730120421395,0.22416612909446976,0.3899037713980669,3.257939342840511e-14,0.000220709937154046,1.2904707324053634e-07,0.0008430298335452587,0.9999999999999665,0.9997859876819382,6.103254835789466e-06,0.039218755715968695,8.52672419234767e-08,0.007219034865151603
1,XGBRegressor,boston,0,404,102,0.017076,8.745172,10,2.6914630024040163,8.534161754167414,1.2017709146631825,2.1437456953759284,0.9722554263688522,0.7528850864982787,5.542535499616822,10.508146082156504,0.07270058548014091,0.1304107549768489,2.6914635953210277,8.53416049066235,1.20177111343996,2.1437454398611964,0.9722554202568493,0.7528851230842908,5.542536389901265,10.508144399112632,0.072700593487944,0.13041074532302113,2.619243472523742e-12,2.3856446684440522e-12,1.209141906905184e-06,1.2922754520677052e-06,0.9999999999999688,0.9999999999999171,5.686931875478388e-06,6.059074520003912e-06,7.427331628640107e-08,6.878516780421836e-08
2,XGBRegressor,diabetes,0,353,89,0.014282,7.34527,10,445.3571367770001,3582.66016374099,15.887013065240875,47.28610298071015,0.9269868210665378,0.2648335536293611,11.761515249641432,43.951921006014764,0.13480873483543385,0.444556796974113,445.35720591419795,3670.736590388401,15.887014504942776,47.453494689549444,0.9269868097319791,0.24676015826724307,11.761515933916737,44.02520399582484,0.13480874529928077,0.44998812989288994,1.1124178837709464e-10,16.479364793300128,8.07485727636733e-06,0.6969097698932558,0.9999999999999748,0.9926886347708347,5.504209398960303e-06,0.47870319062290956,7.012378766952484e-08,0.03120890628775769
